load_demand,solar_yield,export_price
57.23,56.55,-0.0029
55.74,61.0,0.0464
74.67,139.77,0.064
95.15,187.35,0.0705
138.69,234.83,0.0633
149.72,273.08,0.0352
136.04,362.01,0.0941
139.13,316.78,0.028
124.68,199.41,-0.1848
133.62,210.08,-0.0891
133.11,142.97,-0.0896
126.91,117.52,0.1165
137.52,58.45,0.1008
109.21,42.77,0.0974
75.65,32.11,0.1014
49.9,18.89,0.0748
66.42,2.55,0.061
45.04,6.46,0.0859
40.95,1.65,0.0335
40.76,0.88,0.0633
51.99,1.21,0.0529
29.64,5.83,0.0756
45.92,8.49,0.0614
42.25,30.04,0.0882
49.54,46.94,0.0674
49.58,68.8,0.0277
80.76,98.79,0.0585
110.92,26.05,-0.0021
143.13,269.04,0.06
131.17,233.25,0.0251
128.67,97.25,-0.0412
140.82,412.18,0.0846
120.73,319.55,-0.0376
140.06,236.56,-0.1931
135.14,170.5,0.0916
137.59,83.31,0.1079
136.92,133.61,0.0502
107.09,80.87,0.0605
79.42,52.98,0.1006
41.12,20.7,0.0887
44.79,15.2,0.0338
64.22,6.49,0.1229
55.38,0.63,0.0631
58.48,0.47,0.0452
47.24,0.85,0.0658
50.63,5.48,0.0829
54.21,9.46,0.0835
59.65,12.75,0.0518
48.78,50.71,0.1096
53.82,57.17,0.1136
95.69,133.42,0.0522
137.48,163.99,0.0388
168.39,221.0,0.0326
180.25,202.15,0.0392
158.62,273.8,-0.0532
160.96,369.71,0.0587
173.85,267.63,0.0769
173.63,126.32,0.0777
168.12,265.7,-0.0411
166.46,51.81,0.0976
166.57,109.77,0.0952
122.81,73.94,0.0896
89.64,51.75,0.1258
37.55,16.22,0.0474
59.06,11.33,0.0867
53.06,4.96,0.0645
60.35,1.39,0.0975
51.29,1.14,0.0288
49.7,1.83,0.0707
51.0,4.05,0.0717
44.4,13.79,0.0851
40.05,13.45,0.0391
42.12,52.02,0.1153
46.59,27.52,0.0277
82.93,104.07,0.0119
140.79,169.41,0.0548
164.36,206.59,0.0371
173.15,70.76,0.0884
174.67,249.04,-0.219
179.9,218.79,-0.0061
175.45,187.48,0.0749
168.61,277.15,0.043
183.65,95.87,0.03
160.05,146.78,0.1059
162.48,102.24,0.0528
131.76,60.78,0.1031
90.69,49.69,0.0559
56.54,24.29,0.0717
51.28,10.33,0.0979
52.95,6.53,0.0858
57.97,1.54,0.0505
51.13,1.04,0.0822
55.44,2.58,0.0098
43.95,2.67,0.029
44.48,9.9,0.0974
57.05,17.91,0.0447
50.97,25.92,0.0628
51.35,72.51,0.0589
84.45,136.27,0.031
126.73,137.16,0.0419
172.29,250.6,0.0103
167.59,338.89,0.0449
163.1,358.19,0.0326
163.2,400.38,-0.0557
164.9,335.64,-0.0558
167.29,290.19,0.0718
167.79,168.23,-0.0663
182.55,149.93,0.0893
177.39,40.28,0.0392
132.38,26.4,0.073
104.9,51.87,0.0931
49.08,27.04,0.0848
53.8,1.38,0.0907
52.63,4.13,0.0556
53.78,2.36,0.0644
44.01,1.0,0.0678
47.56,1.95,0.083
43.51,3.97,0.0932
53.26,13.59,0.0066
50.03,3.75,0.0403
34.94,24.17,0.0277
54.11,48.25,0.0216
91.73,145.75,0.0456
143.63,159.36,0.0391
177.42,184.63,0.0109
178.9,323.3,0.0117
160.97,311.33,-0.0343
178.95,221.9,0.021
168.44,159.14,0.0357
164.46,351.64,0.0814
151.24,144.96,0.0678
180.51,170.03,0.107
167.72,38.1,0.0697
129.02,73.53,0.1314
92.57,31.27,0.073
64.9,16.37,0.1082
48.19,9.84,0.0566
49.88,5.97,0.0593
57.75,0.99,0.1147
47.77,0.14,0.0502
43.35,1.0,0.0573
32.49,2.58,0.0411
60.69,5.76,0.0805
51.91,15.36,0.0174
54.37,11.08,0.0761
46.11,80.9,0.0464
95.44,50.66,0.0429
125.33,40.42,0.0362
171.3,286.19,0.0695
170.86,285.3,0.0348
179.03,149.42,-0.0319
175.18,345.64,0.0606
164.99,322.63,-0.083
174.81,147.49,0.1066
167.06,265.28,-0.1223
163.5,114.28,0.0763
174.41,38.01,0.1076
131.55,18.25,0.0386
80.43,53.46,0.0909
45.88,22.99,0.0801
55.96,6.9,0.0718
53.11,4.78,0.0679
53.45,2.59,0.0996
64.76,0.69,0.0204
57.97,2.67,0.0739
49.07,5.71,0.0211
46.77,3.87,0.0456
44.56,19.25,0.0456
46.32,29.37,0.0832
37.21,23.93,0.0262
68.27,105.07,0.0389
111.26,105.5,0.0062
146.28,260.76,0.0502
134.44,284.56,0.0063
128.38,384.99,-0.0017
106.76,285.12,0.0092
147.63,282.11,0.0446
123.29,204.16,0.0511
122.22,176.01,0.0904
131.62,182.44,0.105
133.66,123.11,0.1085
106.08,63.8,0.103
71.16,34.2,0.1281
53.33,19.32,0.0883
45.83,13.79,0.088
46.02,1.15,0.1199
47.77,1.71,0.0432
44.58,0.69,0.0897
39.97,2.18,0.0602
40.49,5.01,0.0895
41.16,12.73,0.0806
53.65,29.41,0.0421
53.19,29.46,0.012
47.85,18.95,0.0726
76.25,133.44,0.0251
115.34,143.82,0.0392
138.11,255.36,0.0089
146.52,45.22,0.0299
129.38,283.45,0.0675
124.68,191.87,0.0558
141.98,85.26,0.0323
133.84,321.43,-0.2311
127.58,206.64,0.0786
137.91,129.69,0.0558
128.36,83.3,0.0747
111.51,86.9,0.0701
81.89,46.16,0.0649
48.19,26.45,0.0917
36.51,13.13,0.0538
42.61,6.7,0.0773
62.15,1.91,0.0807
63.96,0.83,0.0992
70.75,2.34,0.062
53.2,4.0,0.0257
41.28,14.22,0.0672
60.71,1.99,0.0233
47.89,32.37,0.0246
44.54,46.64,0.0257
92.68,104.86,0.0316
145.18,195.48,0.0679
169.16,274.84,0.0525
170.14,335.41,0.0107
157.74,383.0,-0.0956
170.86,368.0,0.0721
175.32,188.66,-0.067
169.3,317.18,-0.2064
169.89,134.66,-0.1114
171.8,157.81,0.0658
161.61,64.3,0.1111
111.78,51.78,0.106
89.17,26.52,0.0507
48.2,15.31,0.0335
54.56,2.39,0.0703
69.18,4.92,0.0764
60.37,2.87,0.0386
33.54,0.78,0.0431
70.17,1.44,0.1129
55.31,5.56,0.0455
47.88,14.54,0.0422
61.81,23.72,0.1155
29.58,48.85,0.0322
45.64,47.58,0.0122
91.58,134.93,0.0178
130.54,82.21,0.0421
182.11,103.51,0.0237
179.44,128.21,0.0343
175.46,152.26,0.0396
167.78,375.71,0.0
177.69,261.98,0.0675
165.22,297.44,0.0311
176.18,98.82,-0.0301
164.17,184.82,0.0849
172.35,12.02,0.0961
118.35,90.98,0.0321
98.28,47.29,0.0387
46.44,24.8,0.0866
39.05,14.21,0.0582
42.29,4.2,0.0527
47.55,2.52,0.0737
42.7,1.09,0.0839
55.76,1.72,0.0534
47.78,1.91,0.0056
57.48,5.39,0.0358
47.74,27.0,0.0152
55.74,50.73,0.0541
50.07,89.84,0.0881
87.92,114.2,0.042
121.67,199.39,0.0452
170.54,113.85,0.0552
175.88,341.8,0.0705
164.5,365.66,-0.1837
169.9,125.98,-0.1072
165.59,234.0,0.0727
185.49,250.43,0.0306
172.5,272.54,-0.2211
170.72,159.57,0.0525
166.11,116.5,0.0997
137.07,46.74,0.075
89.99,44.72,0.0618
49.48,17.23,0.0996
49.41,12.64,0.0873
41.15,2.12,0.0521
61.97,2.82,0.0636
57.36,0.96,0.0379
50.07,1.33,0.0622
49.18,3.6,0.0694
42.95,10.62,-0.0131
38.19,20.3,0.018
42.95,13.4,0.0813
59.15,68.48,0.0278
86.91,61.55,0.0756
138.66,155.95,0.0016
169.76,209.82,0.0209
163.05,316.95,-0.1688
164.13,57.99,0.0314
171.97,357.84,-0.0589
157.04,227.56,0.0454
163.86,188.56,0.0713
166.37,218.54,0.0314
176.56,102.95,0.0701
172.26,66.13,0.0598
131.5,67.63,0.0458
93.71,48.92,0.0845
58.27,18.37,0.1075
50.4,14.7,0.0579
41.73,5.28,0.0814
51.5,2.06,0.0623
43.28,0.45,0.0655
33.45,1.35,0.079
51.51,5.92,0.0889
54.13,14.26,0.0787
52.77,21.76,0.0241
54.04,42.39,0.0051
58.92,53.58,-0.0148
82.25,118.3,0.0493
126.9,155.19,0.0197
159.7,156.19,0.06
173.59,294.3,0.0096
179.83,195.41,0.0498
165.64,221.74,-0.0014
175.78,268.48,0.0602
163.85,258.45,0.0626
175.16,239.77,0.0305
152.13,168.15,0.0676
182.18,125.64,0.1187
121.28,38.07,0.0873
91.35,33.66,0.146
61.24,25.55,0.0766
40.66,12.75,0.0866
64.08,5.05,0.0582
66.82,1.19,0.0731
55.51,0.82,0.0377
50.13,0.94,0.0799
48.52,6.61,0.032
54.59,14.36,0.0886
55.97,18.45,0.0085
33.9,43.5,0.0304
47.72,29.27,0.0286
73.32,117.97,0.0049
100.16,148.77,0.038
128.32,272.07,0.0195
123.65,198.06,0.0699
146.4,358.76,0.0177
129.3,278.01,0.0527
132.84,250.47,0.0448
131.5,309.26,0.0468
129.61,194.18,0.0596
137.34,56.54,0.0798
131.5,83.56,0.0191
110.84,86.71,0.0706
90.56,29.14,0.0508
41.2,28.92,0.0534
52.58,5.47,0.0775
52.35,2.57,0.097
40.6,1.41,0.1051
55.17,0.92,0.0469
47.9,2.06,-0.0146
62.63,6.38,0.0532
57.99,12.15,0.0008
50.0,17.24,0.0525
48.27,16.76,0.0148
63.86,30.31,0.0427
73.37,101.47,0.0108
108.12,195.72,0.0024
133.48,79.13,0.0036
143.56,260.44,0.0441
144.17,219.16,0.0043
138.34,360.32,-0.1431
129.78,261.48,0.0907
132.75,254.48,0.0932
124.16,133.16,-0.124
135.99,125.71,0.0278
127.55,124.4,0.0776
123.91,21.04,0.0421
73.62,36.91,0.0862
58.21,17.96,0.0287
62.23,9.45,0.069
56.63,5.59,0.0924
45.95,2.21,0.0268
45.38,0.79,0.0579
73.55,2.72,0.0527
65.79,5.08,0.0659
52.43,13.38,0.0289
47.29,5.75,0.0051
43.04,32.9,-0.0265
45.04,36.85,0.0666
95.68,75.81,0.0523
148.5,186.85,0.0302
169.05,233.73,0.0302
179.59,266.81,-0.0219
177.19,293.69,0.0608
167.66,278.0,-0.163
177.99,104.07,-0.222
178.24,193.13,0.0026
177.33,133.44,0.0473
166.7,134.02,0.0653
175.74,129.36,0.0902
139.51,42.29,-0.0047
97.65,51.78,0.0367
58.62,17.77,0.0741
48.38,12.25,0.0765
58.58,4.8,0.0631
60.32,1.03,0.0368
46.34,0.42,0.0426
38.93,1.85,0.0519
63.08,5.3,0.0072
46.3,3.12,0.0236
44.06,25.01,0.0056
51.7,33.15,0.0485
47.84,89.26,0.0099
74.59,73.05,-0.0019
137.13,185.38,0.0172
176.93,232.54,0.0496
161.75,247.41,0.0322
169.8,334.35,0.0635
161.86,347.12,0.0638
163.13,72.43,-0.1949
165.18,266.56,0.0535
174.23,172.98,0.0827
186.09,147.74,0.048
166.69,107.22,0.0703
136.71,36.0,0.0449
96.38,45.24,0.0638
32.96,11.17,0.0637
38.92,7.85,0.0851
66.37,6.45,0.0579
45.95,2.26,0.0696
53.62,0.33,0.069
52.69,2.62,0.0349
32.98,6.29,0.0394
44.54,13.3,0.0559
55.81,5.84,0.0854
42.5,45.6,0.0039
46.98,85.26,0.0453
80.37,137.32,0.0605
123.28,190.77,0.0318
165.79,97.56,0.0076
155.13,298.77,0.0308
179.37,92.67,0.0111
158.89,267.2,0.0269
168.62,267.79,0.0539
164.04,307.85,0.0479
178.61,176.79,0.0595
160.14,106.09,0.0302
163.74,77.58,0.0483
119.3,65.61,0.0821
70.74,51.27,0.0269
54.07,27.71,0.0363
50.26,13.58,0.0611
51.75,5.62,0.0538
56.48,0.55,0.0828
50.86,0.85,-0.0011
46.45,1.28,0.0519
52.08,2.02,0.0831
45.95,11.65,0.0518
58.9,27.67,0.0004
47.1,50.06,0.0953
49.05,81.99,0.0178
95.09,100.89,-0.0314
148.69,109.43,0.0491
161.82,246.53,0.0093
160.25,210.01,0.0782
168.04,214.96,0.0527
164.01,53.27,0.0921
175.6,117.77,0.0173
171.58,156.11,0.0807
161.04,32.21,0.0336
176.0,118.42,0.0674
184.78,135.23,0.0672
123.61,5.93,0.1008
92.6,11.88,0.0884
32.44,27.63,0.0572
47.06,11.51,0.0953
52.48,5.38,0.0638
48.87,0.87,0.0803
50.9,0.46,0.0655
43.78,0.48,0.048
60.08,2.01,0.015
46.71,12.37,0.048
40.16,22.32,0.0213
49.69,18.24,0.0032
57.38,65.06,0.0516
94.44,115.23,0.013
125.86,136.52,-0.017
184.19,235.69,0.0289
169.4,180.76,0.027
156.3,124.94,0.0324
174.76,354.9,-0.1284
168.9,128.21,-0.1082
169.41,192.82,0.0381
177.11,177.7,0.0793
167.91,90.44,0.0795
167.68,116.25,0.0534
119.97,5.91,0.0801
85.76,46.12,0.0698
51.96,25.13,0.0599
45.3,7.09,0.0986
36.65,3.1,0.0431
55.21,2.16,0.0699
55.54,0.2,0.0159
55.6,2.05,0.0617
42.6,3.62,0.031
49.83,9.2,0.0328
51.92,24.6,0.0302
54.76,37.3,-0.0221
54.94,6.12,-0.0102
66.7,126.63,0.0489
119.78,116.19,0.0301
124.33,247.43,0.0646
120.95,235.71,-0.004
110.53,223.74,0.0546
139.59,273.33,0.049
145.59,342.73,0.0714
128.94,316.62,0.0448
119.86,85.33,0.0555
141.0,155.06,0.0355
123.62,101.07,0.0549
110.95,53.01,0.0525
70.6,31.43,0.0337
46.49,24.71,0.0709
52.55,13.12,0.0903
52.61,5.98,0.0943
50.85,0.85,0.0414
61.76,0.43,0.0559
63.71,1.1,0.0486
64.34,3.24,0.0837
48.59,5.01,0.0863
50.85,13.51,0.0042
61.03,43.75,0.0448
44.79,62.21,0.0428
74.56,110.75,0.0225
106.17,131.66,-0.0047
133.85,191.25,0.0451
131.71,216.11,0.0079
126.52,345.0,-0.0933
140.83,97.65,-0.1812
130.9,123.24,0.0417
135.25,54.05,0.0824
133.94,56.76,0.0875
139.4,138.81,0.0562
137.65,61.24,0.0714
103.96,3.4,0.0466
74.68,33.52,0.0256
49.11,23.01,0.0731
41.12,11.82,0.0295
43.57,0.75,0.1165
54.24,2.48,0.0894
52.39,0.57,0.0524
42.27,2.12,0.118
49.04,1.99,0.0304
37.5,13.17,0.0312
51.08,13.07,0.0261
47.31,33.27,0.0304
66.76,38.96,0.0211
94.7,74.41,0.0383
122.37,75.87,0.0012
162.26,199.38,0.0301
175.1,222.26,-0.18
177.03,257.71,0.0336
184.87,71.85,0.0091
179.25,118.25,0.0194
173.82,309.67,-0.0942
181.39,206.2,0.0283
170.6,185.8,0.0693
170.24,75.98,0.0469
120.3,36.16,0.0381
102.07,48.6,0.0671
51.06,21.17,0.0445
49.21,12.88,0.0784
43.65,0.22,0.0604
59.8,1.46,0.0937
57.89,0.64,0.0229
42.78,1.37,0.0576
54.08,2.86,0.0548
56.37,7.35,0.0154
40.03,22.57,0.0189
55.13,42.04,-0.0042
53.53,8.23,-0.0108
94.99,130.49,0.0232
145.89,137.94,0.0457
193.69,11.78,0.0229
179.89,151.74,0.026
172.08,196.74,-0.2033
175.11,202.72,-0.017
173.47,267.76,0.0489
188.81,95.95,0.029
171.1,201.77,-0.1683
166.69,110.73,0.0419
174.39,92.46,0.0659
146.7,70.4,0.0729
82.25,23.51,0.0698
44.62,7.09,0.0481
44.18,9.63,0.0797
40.42,4.06,0.0623
42.39,1.55,0.0378
57.52,0.28,0.027
51.76,2.04,0.055
39.65,1.14,0.0666
55.49,6.28,0.0546
52.76,14.94,0.039
57.61,15.9,0.0466
45.17,82.88,0.0869
80.18,55.79,0.0328
135.44,89.75,0.0288
176.6,36.1,0.0392
161.16,156.87,0.0463
171.9,92.66,-0.1698
165.07,290.0,0.0393
177.77,345.57,-0.0759
175.3,98.23,0.0885
179.75,93.37,0.0506
163.27,134.53,0.0435
164.48,62.04,0.0632
127.04,41.72,0.0461
85.76,31.04,0.1034
52.95,23.87,0.0769
41.38,8.92,0.0629
62.17,3.6,0.0901
63.95,0.75,0.0302
58.88,0.75,0.0025
54.0,1.8,0.06
49.01,3.29,0.0711
51.51,13.02,0.0355
43.95,21.27,0.0173
51.26,23.53,0.0062
52.68,35.73,-0.0039
83.4,65.12,0.0416
142.97,27.62,0.0447
169.33,90.33,0.0479
161.77,228.78,-0.1117
168.36,179.86,-0.223
165.18,270.42,0.0164
163.28,321.04,-0.0746
182.57,130.73,0.0183
170.08,123.93,-0.1712
178.24,167.91,0.0288
173.29,115.64,0.041
133.81,56.54,0.0328
89.89,42.21,0.064
46.54,25.1,0.0277
60.4,4.82,0.0446
55.23,2.8,0.0829
48.55,2.55,0.0846
57.96,0.94,0.0704
62.08,2.41,0.0842
52.93,5.62,0.0106
62.41,6.56,0.0362
46.18,17.69,0.0355
42.8,34.9,0.0783
47.26,19.92,0.0204
90.33,81.89,0.0443
142.44,158.91,0.066
166.95,13.44,0.0276
173.07,35.67,0.0146
178.81,314.24,0.0199
173.74,207.94,-0.0092
166.05,263.09,0.027
159.77,148.72,-0.2095
179.75,72.93,0.0684
161.58,152.95,0.0146
166.97,94.79,0.0676
130.27,42.03,0.0894
100.11,43.52,0.0812
57.98,14.27,0.0516
51.19,11.89,0.082
59.7,5.85,0.0612
61.46,1.11,0.0463
46.19,0.76,0.0439
46.85,2.49,0.0592
55.99,1.23,0.0041
63.58,7.1,0.0252
44.44,20.41,0.0424
35.26,8.41,0.016
55.2,44.19,-0.0066
88.91,126.18,0.0014
107.04,104.77,0.0273
155.07,196.52,0.0358
127.3,68.54,0.0528
128.06,75.14,0.0484
127.95,291.13,0.0522
134.7,280.8,-0.2144
134.88,233.92,0.0043
127.84,234.87,-0.0443
142.99,147.24,0.017
136.14,88.6,0.0711
97.72,76.26,0.0648
82.91,42.37,0.0844
46.64,19.95,0.0496
50.81,10.61,0.0622
57.1,5.78,0.0153
57.99,0.68,0.1062
57.33,0.25,0.0189
50.4,0.72,0.0273
42.2,4.57,0.0166
47.45,6.66,0.0424
50.19,6.39,0.0112
62.37,44.91,0.0552
45.79,76.78,0.0329
79.61,5.45,-0.0142
96.14,73.67,0.0419
136.72,110.26,0.0459
133.64,231.96,0.0068
132.97,329.19,-0.0004
140.77,270.87,0.0423
128.51,330.78,-0.0593
145.21,145.13,-0.2022
127.92,222.86,0.0706
144.93,156.95,0.038
121.23,105.24,0.0861
108.45,43.69,0.0202
82.88,42.88,0.0434
47.12,11.93,0.0572
52.22,11.46,0.0369
47.09,4.65,0.0589
53.58,1.07,0.0479
52.0,0.46,0.0465
67.74,1.92,0.0368
38.97,5.46,0.0095
51.61,8.74,0.036
46.63,6.69,0.0286
51.0,34.3,0.0024
48.91,19.21,0.0557
87.21,72.13,0.0303
125.82,101.87,0.0398
175.72,153.08,0.0022
167.01,205.39,-0.2579
169.83,321.97,0.0129
171.49,332.21,0.036
164.2,265.9,0.0457
174.87,203.39,-0.0652
162.33,207.6,-0.1632
173.95,87.69,0.0252
173.22,66.27,0.0302
128.94,67.93,0.0334
81.24,42.16,0.0749
50.05,16.12,0.0314
41.74,10.28,0.0229
49.1,2.93,0.043
56.31,1.39,0.0491
49.88,0.16,0.0499
60.03,1.75,0.0342
52.36,4.18,0.0533
56.19,9.24,0.0652
55.73,24.14,0.0324
61.26,26.12,0.0561
39.56,60.86,0.0376
85.82,45.1,-0.002
130.22,143.08,-0.0
176.41,230.86,-0.0006
171.35,144.43,-0.0809
169.95,192.87,-0.2252
178.24,186.41,0.046
167.3,218.4,0.0321
166.93,213.8,-0.1005
174.17,195.3,0.0171
189.15,154.71,0.0572
169.84,96.9,0.0433
124.83,51.1,0.0447
85.46,38.86,0.0443
47.07,21.85,0.0989
60.61,9.22,0.031
47.07,5.59,0.0754
52.44,0.53,0.0541
49.26,0.63,0.0165
39.49,1.34,0.0383
47.38,1.03,-0.0179
30.2,9.22,0.0784
51.4,14.52,0.0213
53.92,22.52,0.0543
43.24,60.36,0.0569
85.66,43.97,0.007
119.28,162.47,0.0213
152.27,157.17,0.0259
157.95,268.16,-0.1667
175.22,298.73,-0.1141
167.49,185.01,-0.0856
171.67,89.27,0.0004
186.33,250.38,-0.1043
177.99,144.45,0.0332
174.31,91.9,0.0831
166.12,115.12,0.102
142.48,67.59,0.0704
99.88,31.88,0.0686
57.15,22.03,0.0777
49.96,2.61,0.0428
42.6,5.52,0.0926
62.14,1.81,0.0189
56.96,0.6,0.0386
48.37,1.26,0.0615
47.79,4.73,0.0279
40.23,11.88,0.0965
56.08,22.43,0.0466
51.36,42.42,0.0504
53.18,10.47,0.0037
97.44,59.32,0.0448
135.78,150.7,0.0402
163.0,86.43,0.0597
170.18,189.13,-0.0322
173.3,89.57,0.0063
173.91,62.78,0.0384
157.28,195.74,-0.1829
161.95,173.2,0.0388
175.26,181.73,-0.1092
175.14,152.52,0.0549
182.88,47.38,0.0618
117.6,62.83,0.0572
97.18,28.49,0.0583
53.01,20.87,0.0835
41.59,9.75,0.0554
35.86,5.39,0.026
57.53,1.45,0.0892
42.13,0.58,0.083
39.49,0.96,0.0435
53.63,2.63,0.0612
49.92,4.35,-0.0039
54.6,8.27,0.0257
53.44,24.94,-0.0176
76.76,64.94,0.0502
95.79,106.22,-0.0174
135.28,144.72,0.0091
162.94,140.68,0.0254
182.5,202.36,-0.1412
165.96,191.3,0.0384
162.72,75.14,0.0579
168.31,277.96,0.0543
173.52,246.18,0.0721
166.31,221.72,0.0007
162.99,146.99,0.0372
162.82,100.51,0.0648
131.65,54.13,0.096
94.48,20.28,0.0461
55.14,14.77,0.1085
37.55,8.62,0.0675
43.36,3.04,0.0389
57.45,1.84,0.0246
46.61,0.39,0.0672
51.62,1.51,0.0279
71.01,2.71,0.032
31.96,6.61,0.0376
48.97,22.33,0.0338
55.66,3.67,0.0724
42.15,49.6,0.0313
76.92,85.5,0.0043
96.4,160.25,0.0001
138.62,159.11,0.0611
128.63,160.27,-0.1354
130.55,245.75,0.0392
141.17,306.0,-0.2048
138.45,239.19,0.0441
141.79,217.28,0.0737
148.06,126.96,0.051
134.59,88.21,0.0692
150.93,66.11,0.0606
107.55,26.33,0.0448
88.54,15.83,0.0704
49.77,17.04,0.0425
56.72,8.68,0.029
46.58,3.85,0.0706
60.72,1.89,0.0645
59.21,0.2,0.0572
48.29,0.6,0.0428
51.25,3.89,0.0364
42.45,6.71,0.0059
57.44,14.25,-0.0184
56.72,33.94,0.0462
40.14,67.38,0.0427
95.37,14.7,0.0126
109.18,76.97,0.055
132.14,105.45,0.0314
143.59,54.44,0.0293
129.82,243.64,0.0745
144.46,189.07,-0.0032
124.59,160.23,0.0318
132.22,95.36,0.0169
133.3,53.38,0.0342
129.65,72.99,0.0465
128.11,107.27,0.0512
102.11,69.89,0.0287
73.74,11.55,0.0592
46.25,21.01,0.0376
61.47,7.54,0.0874
53.47,4.69,0.0746
49.3,2.2,0.0609
56.12,0.6,0.0357
49.24,1.64,0.0467
43.65,4.43,0.0553
37.15,9.9,0.0239
57.91,10.61,-0.0121
32.19,35.26,0.0415
37.93,18.46,0.0335
94.04,93.53,0.0263
129.86,137.15,-0.0014
181.67,172.84,0.0423
164.85,31.01,-0.0329
176.16,58.03,0.0305
168.59,190.58,0.0177
174.39,221.66,0.0231
171.36,113.63,-0.108
174.03,185.34,0.0318
171.72,29.19,0.0388
172.35,73.0,0.0598
121.29,42.42,0.0773
90.61,24.08,0.0932
54.82,16.11,0.0348
49.59,9.93,0.0382
49.19,2.85,0.076
34.94,1.26,0.0289
62.27,0.71,0.0181
39.06,2.17,0.0187
45.05,5.09,0.0326
43.69,10.38,0.0728
52.37,18.83,0.0239
52.74,22.14,0.0298
55.27,34.28,-0.0102
95.63,100.21,0.0446
143.79,121.2,0.0388
167.56,205.98,0.006
163.35,116.92,-0.0724
168.12,171.28,0.0469
161.16,273.49,0.0214
167.24,264.35,-0.1504
157.59,244.25,-0.1027
163.31,124.14,0.0482
156.5,110.2,0.0653
179.67,89.66,0.0593
130.89,55.03,0.0612
105.04,33.86,0.0504
58.88,14.9,0.0607
59.67,9.04,0.0466
48.88,3.97,0.0476
53.92,0.74,0.0867
42.83,0.57,0.0475
45.74,1.5,0.0325
50.11,3.67,0.0196
36.09,7.77,-0.0237
45.95,7.68,0.0787
56.34,12.47,0.0772
46.08,45.87,0.0349
84.11,94.96,-0.0087
126.92,141.5,0.0849
175.98,62.44,-0.0179
172.89,179.54,0.029
168.2,271.08,-0.0827
170.14,32.5,-0.2478
176.86,169.77,-0.088
180.46,231.21,0.0455
166.2,193.4,0.0446
169.34,6.72,0.0838
179.96,76.01,0.0494
134.18,21.33,0.0741
78.78,37.85,0.0362
42.85,8.87,0.0889
43.1,7.37,0.0903
46.67,0.51,0.0474
52.96,1.68,0.06
65.08,0.63,0.0285
49.34,0.61,0.0356
55.28,3.5,0.0544
59.07,7.46,0.0429
61.89,8.24,-0.0173
59.08,26.33,-0.0066
44.02,6.31,0.0039
78.39,96.7,0.0221
124.97,59.95,-0.007
171.35,152.08,-0.0187
164.06,192.96,-0.0471
157.0,108.82,0.0739
160.28,152.7,-0.1177
194.05,180.95,-0.0053
168.25,152.27,0.0618
184.4,93.31,0.0785
168.12,61.57,0.0513
176.34,19.78,0.0657
128.85,45.99,0.086
90.06,19.71,0.0704
56.23,6.9,0.0717
46.78,9.53,0.0169
40.45,3.03,-0.015
43.56,0.76,0.0716
43.52,0.67,0.0398
50.67,0.36,0.0292
34.83,2.7,0.0597
52.44,4.88,0.0063
60.13,9.37,0.0245
45.94,14.4,0.0227
44.76,63.72,0.0353
105.74,102.72,0.0246
141.78,77.91,0.0239
173.42,15.25,0.006
164.02,207.53,0.0086
174.67,204.09,0.0298
161.93,226.28,-0.1186
159.42,125.82,0.0095
173.62,221.3,-0.0802
166.17,137.14,0.0237
153.81,117.3,0.0339
174.69,74.23,0.0802
141.68,46.72,0.0355
95.28,29.92,0.0627
46.01,15.2,0.0656
32.88,10.34,0.0525
51.17,0.87,0.043
44.74,0.6,0.0214
42.79,0.62,0.0605
34.43,1.63,0.0676
65.02,3.13,0.0598
41.22,8.66,0.0389
35.43,0.95,-0.0245
63.56,36.93,0.0399
50.25,44.12,0.0148
77.01,84.36,0.0007
108.48,140.05,0.0313
137.49,189.44,0.0212
135.71,75.09,0.0428
121.95,202.52,0.0292
121.33,198.59,0.0182
128.17,264.14,-0.0323
129.92,192.31,0.0501
131.12,146.13,-0.2065
135.83,108.53,0.0323
131.76,43.23,-0.0059
100.55,60.05,0.0627
81.16,14.16,0.0703
55.71,5.64,0.0356
43.53,10.18,0.0268
39.06,1.94,0.076
51.44,1.15,0.0311
46.63,0.56,0.0604
56.69,0.73,0.0391
42.12,4.15,0.0211
40.35,8.59,0.0436
44.93,4.11,0.0251
54.16,30.31,0.0575
47.19,59.48,-0.0014
77.29,78.02,-0.0181
102.04,123.98,0.0139
142.12,167.04,0.0269
137.86,219.48,-0.1042
121.82,169.95,0.0651
141.21,59.74,-0.1403
138.72,256.43,-0.047
142.68,195.72,0.0359
129.77,168.47,-0.0056
126.49,139.98,0.0706
133.34,42.2,0.0314
107.3,54.52,0.0566
87.48,37.41,0.0472
55.09,9.55,0.0171
51.19,9.44,0.0745
48.98,4.08,0.0252
50.12,1.93,0.0355
46.85,0.36,0.0651
55.43,1.91,0.0147
38.38,0.8,0.0711
50.07,8.43,0.0039
58.35,15.94,-0.0054
40.91,30.98,0.0208
65.56,34.64,0.0573
81.38,39.42,0.0143
125.96,114.97,0.0383
178.21,32.13,-0.019
181.62,162.41,0.0073
172.86,234.46,0.0121
172.65,169.34,-0.0077
184.3,238.63,-0.0112
159.06,127.27,0.0278
156.2,57.07,0.0785
154.61,63.79,0.0493
163.19,32.36,0.0309
124.27,47.98,0.0002
93.04,6.82,0.0438
58.06,11.3,0.0428
